iter	MultiClass
199	0.0003910578266
200	0.0003833571683
201	0.000383067767
202	0.0003799463612
203	0.0003792718323
204	0.0003740122756
205	0.0003708137553
206	0.0003698747213
207	0.0003692588666
208	0.000368533571
209	0.0003673875743
210	0.0003666919814
211	0.0003661807952
212	0.0003535259417
213	0.0003530532364
214	0.0003526256556
215	0.0003517838114
216	0.0003388008991
217	0.0003269831616
218	0.0003215263111
219	0.0003188225609
220	0.0003128184929
221	0.0003034844274
222	0.0003032245729
223	0.0003024178286
224	0.0003000944702
225	0.000291075962
226	0.0002907026145
227	0.0002899152597
228	0.000278240711
229	0.0002779334336
230	0.000273784949
231	0.0002735472046
232	0.0002733373778
233	0.0002706726973
234	0.0002698389164
235	0.0002695518159
236	0.0002602570136
237	0.0002598426189
238	0.0002572039622
239	0.0002517487642
240	0.0002512536795
241	0.0002506562784
242	0.0002502735561
243	0.0002455800101
244	0.0002453449053
245	0.0002379950851
246	0.0002373937084
247	0.0002370921601
248	0.0002369083025
249	0.0002364416354
250	0.0002361764226
251	0.0002354857769
252	0.0002353026111
253	0.0002288139757
254	0.0002283997704
255	0.0002224971379
256	0.0002195405301
257	0.0002152525587
258	0.0002142146191
259	0.0002135727627
260	0.0002133394783
261	0.0002092319333
262	0.000205950738
263	0.0002055304053
264	0.0002053312104
265	0.0002047183864
266	0.0002032065433
267	0.0002016287435
268	0.0002014810986
269	0.000196963212
270	0.0001947548662
271	0.0001939792362
272	0.0001895817173
273	0.0001887105631
274	0.0001886009041
275	0.0001875148376
276	0.0001872844016
277	0.0001827000868
278	0.0001824946776
279	0.0001821833682
280	0.0001788855967
281	0.0001787085675
282	0.0001785377429
283	0.0001783645149
284	0.000177939067
285	0.0001775574989
286	0.0001774389629
287	0.0001772901169
288	0.0001771469916
289	0.0001768902061
290	0.0001767525284
291	0.0001765807843
292	0.0001739251278
293	0.0001738563794
294	0.0001736289873
295	0.0001692733025
296	0.0001679052983
297	0.0001675689351
298	0.0001674933018
299	0.0001674226323
300	0.0001672294885
301	0.0001670248045
302	0.0001660538932
303	0.0001658697656
304	0.0001630335116
305	0.0001629096638
306	0.0001618558415
307	0.0001616740515
308	0.0001600311201
309	0.0001599083292
310	0.0001573909199
311	0.0001550613442
312	0.0001548216691
313	0.0001519662687
314	0.0001512848818
315	0.0001496974453
316	0.0001486094695
317	0.0001474644045
318	0.0001472684673
319	0.0001465101092
320	0.0001453058572
321	0.0001452663156
322	0.0001451972018
323	0.0001450900802
324	0.0001449728401
325	0.0001411305687
326	0.0001405592999
327	0.0001404208847
328	0.0001401986522
329	0.0001401049692
330	0.000139964903
331	0.0001381302143
332	0.0001380492293
333	0.0001353096803
334	0.0001352300979
335	0.0001347825432
336	0.0001326956339
337	0.0001283014778
338	0.0001276377438
339	0.0001274722208
340	0.0001273599239
341	0.0001262392922
342	0.0001261485757
343	0.0001260759524
344	0.0001259935113
345	0.0001249823018
346	0.0001243611005
347	0.0001235661543
348	0.0001234485278
349	0.0001228825205
350	0.0001206521949
351	0.0001199301366
352	0.0001171374049
353	0.0001170618483
354	0.0001161273182
355	0.0001157381594
356	0.0001150192203
357	0.0001149324633
358	0.000114680969
359	0.000113234866
360	0.000112466482
361	0.0001110687577
362	0.0001094037035
363	0.0001091299249
364	0.000108823818
365	0.0001087387034
366	0.0001079580356
367	0.0001077309264
368	0.0001064562684
369	0.0001052247951
370	0.000105013129
371	0.0001037350829
372	0.0001026363042
373	0.0001021899398
374	0.0001019864279
375	0.0001013598353
376	0.0001005042952
377	0.0001004300871
378	9.918429006e-05
379	9.907378065e-05
380	9.748909572e-05
381	9.727328038e-05
382	9.721779565e-05
383	9.589681636e-05
384	9.58532886e-05
385	9.539567459e-05
386	9.524866208e-05
387	9.477410685e-05
388	9.439996448e-05
389	9.362053932e-05
390	9.340405604e-05
391	9.269246026e-05
392	9.219671749e-05
393	9.196290607e-05
394	9.186866422e-05
395	9.176443767e-05
396	9.171651065e-05
397	9.00751781e-05
398	8.950848576e-05
399	8.948026729e-05
400	8.931586568e-05
401	8.884849504e-05
402	8.875222911e-05
403	8.858192095e-05
404	8.797811667e-05
405	8.66667815e-05
406	8.564666003e-05
407	8.556069045e-05
408	8.539540313e-05
409	8.531321962e-05
410	8.529724061e-05
411	8.512409466e-05
412	8.473271788e-05
413	8.469739921e-05
414	8.435198283e-05
415	8.429526409e-05
416	8.42374727e-05
417	8.370238813e-05
418	8.281055514e-05
419	8.276286401e-05
420	8.238646314e-05
421	8.200048989e-05
422	8.115766805e-05
423	8.070129634e-05
424	8.066080269e-05
425	7.991720436e-05
426	7.954748715e-05
427	7.917103441e-05
428	7.913742598e-05
429	7.899337121e-05
430	7.870939047e-05
431	7.823623825e-05
432	7.818045352e-05
433	7.785080161e-05
434	7.709316791e-05
435	7.677041607e-05
436	7.668115705e-05
437	7.66193271e-05
438	7.653095359e-05
439	7.601585722e-05
440	7.581021145e-05
441	7.515823056e-05
442	7.487926822e-05
443	7.455532995e-05
444	7.452414365e-05
445	7.449117464e-05
446	7.4337789e-05
447	7.409153908e-05
448	7.387198968e-05
449	7.382443192e-05
450	7.3557738e-05
451	7.351368743e-05
452	7.326746391e-05
453	7.272090823e-05
454	7.248164905e-05
455	7.128211776e-05
456	7.103794779e-05
457	7.051068263e-05
458	7.011789092e-05
459	6.951731645e-05
460	6.874720853e-05
461	6.80305386e-05
462	6.794270073e-05
463	6.731543421e-05
464	6.649753909e-05
465	6.538489454e-05
466	6.478405615e-05
467	6.468029877e-05
468	6.46252975e-05
469	6.458442581e-05
470	6.45442003e-05
471	6.422739815e-05
472	6.420913048e-05
473	6.398743779e-05
474	6.384634929e-05
475	6.366704022e-05
476	6.362359539e-05
477	6.328734434e-05
478	6.324858555e-05
479	6.321382398e-05
480	6.310166752e-05
481	6.267202151e-05
482	6.251902738e-05
483	6.249510605e-05
484	6.233941662e-05
485	6.157799086e-05
486	6.155325191e-05
487	6.151227147e-05
488	6.14814299e-05
489	6.094726739e-05
490	6.080794685e-05
491	6.078809193e-05
492	6.056163491e-05
493	6.005436179e-05
494	5.967236068e-05
495	5.887174345e-05
496	5.882357482e-05
497	5.853760581e-05
498	5.850535161e-05
499	5.827334935e-05
500	5.808676151e-05
501	5.733515898e-05
502	5.729883237e-05
503	5.699072537e-05
504	5.696457572e-05
505	5.690432722e-05
506	5.687654431e-05
507	5.67373044e-05
508	5.631802124e-05
509	5.616872e-05
510	5.51830329e-05
511	5.515621723e-05
512	5.511400963e-05
513	5.50355781e-05
514	5.48091899e-05
515	5.396616156e-05
516	5.366738726e-05
517	5.359744637e-05
518	5.356696709e-05
519	5.338698767e-05
520	5.310812012e-05
521	5.289499274e-05
522	5.286460611e-05
523	5.270211072e-05
524	5.243488469e-05
525	5.225440725e-05
526	5.18567617e-05
527	5.143095033e-05
528	5.139615351e-05
529	5.130072566e-05
530	5.127019996e-05
531	5.123240211e-05
532	5.118708631e-05
533	5.07728726e-05
534	5.072913735e-05
535	5.032946367e-05
536	5.029158071e-05
537	5.011860886e-05
538	5.008660848e-05
539	4.998430944e-05
540	4.995414433e-05
541	4.984187968e-05
542	4.971769571e-05
543	4.961471012e-05
544	4.949645956e-05
545	4.945445775e-05
546	4.93213435e-05
547	4.929878117e-05
548	4.92523695e-05
549	4.920597833e-05
550	4.906453874e-05
551	4.884851246e-05
552	4.880168248e-05
553	4.842659031e-05
554	4.83090216e-05
555	4.814809785e-05
556	4.812395621e-05
557	4.808830617e-05
558	4.781585597e-05
559	4.765248108e-05
560	4.758241686e-05
561	4.756418786e-05
562	4.718834999e-05
563	4.712703345e-05
564	4.691664515e-05
565	4.674060178e-05
566	4.672723384e-05
567	4.669855065e-05
568	4.662998627e-05
569	4.651348063e-05
570	4.64894333e-05
571	4.643374657e-05
572	4.641057888e-05
573	4.623473119e-05
574	4.614377864e-05
575	4.562104002e-05
576	4.548162914e-05
577	4.542702767e-05
578	4.479278878e-05
579	4.455424728e-05
580	4.447581152e-05
581	4.444934207e-05
582	4.434980142e-05
583	4.433551421e-05
584	4.418201664e-05
585	4.417006811e-05
586	4.389862265e-05
587	4.380814719e-05
588	4.370957356e-05
589	4.368567605e-05
590	4.341080479e-05
591	4.329673129e-05
592	4.327364602e-05
593	4.325398461e-05
594	4.287218535e-05
595	4.280392984e-05
596	4.278473905e-05
597	4.270472589e-05
598	4.257614928e-05
599	4.200445333e-05
600	4.197943329e-05
601	4.18452547e-05
602	4.182609619e-05
603	4.168478792e-05
604	4.14639302e-05
605	4.14144527e-05
606	4.139385746e-05
607	4.136570146e-05
608	4.133610372e-05
609	4.12753809e-05
610	4.078180374e-05
611	4.07635613e-05
612	4.074509143e-05
613	4.061350434e-05
614	4.043334868e-05
615	4.032868607e-05
616	4.030894713e-05
617	4.028732117e-05
618	4.027660832e-05
619	4.010951409e-05
620	4.010078045e-05
621	4.008298428e-05
622	3.996076583e-05
623	3.994851482e-05
624	3.993540177e-05
625	3.976685459e-05
626	3.974091075e-05
627	3.970936476e-05
628	3.960124694e-05
629	3.958127553e-05
630	3.949423966e-05
631	3.947631	5.47462632	3.944632	5.47086633	3.927633	5.46685634	3.926634	5.4624635	3.9156635	5.414636	3.90268636	5.398637	3.8963637	5.3904638	3.8877638	5.3720639	3.8855639	5.3677640	3.8829640	5.3649641	3.8809641	5.3619642	3.8802642	5.3586643	3.8777643	5.2887644	3.8408644	5.2848645	3.8074645	5.282646	3.79675646	5.279647	3.79557647	5.233648	3.79059648	5.218649	3.78792649	5.215650	3.7858650	5.213651	3.77910651	5.210652	3.7782652	5.2060653	3.754653	5.20311654	3.741654	5.19988655	3.738655	5.19744656	3.69656	5.161783657	3.68657	5.159301658	3.66658	5.141391659	3.62659	5.137628660	3.62660	5.114829661	3.6661	5.0932845662	3.6662	5.0456527663	3.6663	5.0414618664	3.6664	5.0206583665	3.5665	5.0146940666	3.5666	5.0124112667	3.5667	4.9921263668	3.5668	4.972466097e-05
669	4.969693073e-05
670	4.967033287e-05
671	4.938159448e-05
672	4.926315915e-05
673	4.923222691e-05
674	4.919719867e-05
675	4.893764841e-05
676	4.890826854e-05
677	4.854900314e-05
678	4.851792744e-05
679	4.831398888e-05
680	4.828711491e-05
681	4.824570921e-05
682	4.821500463e-05
683	4.803471242e-05
684	4.792682475e-05
685	4.789692014e-05
686	4.778115922e-05
687	4.775449247e-05
688	4.758448813e-05
689	4.756229573e-05
690	4.752709829e-05
691	4.750411877e-05
692	4.74833581e-05
693	4.746407704e-05
694	4.743119064e-05
695	4.740622378e-05
696	4.726168918e-05
697	4.722308687e-05
698	4.720579589e-05
699	4.709764848e-05
700	4.694899167e-05
701	4.685631531e-05
702	4.681063916e-05
703	4.66513126e-05
704	4.646914584e-05
705	4.644280797e-05
706	4.601343955e-05
707	4.584776754e-05
708	4.567351169e-05
709	4.549717997e-05
710	4.548284826e-05
711	4.546209649e-05
712	4.543978532e-05
713	4.541217162e-05
714	4.539781887e-05
715	4.506528109e-05
716	4.470904508e-05
717	4.465976502e-05
718	4.464090772e-05
719	4.459631597e-05
720	4.453601207e-05
721	4.452895597e-05
722	4.445280352e-05
723	4.443115918e-05
724	4.44092696e-05
725	4.438316339e-05
726	4.435956478e-05
727	4.433455712e-05
728	4.431619927e-05
729	4.429979425e-05
730	4.416503817e-05
731	4.408568897e-05
732	4.400669629e-05
733	4.379108861e-05
734	4.351828748e-05
735	4.340691214e-05
736	4.332262754e-05
737	4.326845719e-05
738	4.324735908e-05
739	4.323383344e-05
740	4.321931975e-05
741	4.301051147e-05
742	4.298970276e-05
743	4.297082947e-05
744	4.295701353e-05
745	4.292234903e-05
746	4.239363208e-05
747	4.228341563e-05
748	4.223265341e-05
749	4.222812305e-05
750	4.203100848e-05
751	4.198591441e-05
752	4.195824293e-05
753	4.193147155e-05
754	4.191051207e-05
755	4.164679444e-05
756	4.162803894e-05
757	4.159972696e-05
758	4.149199489e-05
759	4.147117472e-05
760	4.138779236e-05
761	4.133973113e-05
762	4.130130907e-05
763	4.12649191e-05
764	4.125566165e-05
765	4.118642376e-05
766	4.116778852e-05
767	4.112591164e-05
768	4.111311054e-05
769	4.086198035e-05
770	4.079083301e-05
771	4.077418161e-05
772	4.065644419e-05
773	4.061432428e-05
774	4.059661652e-05
775	4.052724162e-05
776	4.016814971e-05
777	4.015950266e-05
778	3.977978593e-05
779	3.976145887e-05
780	3.974671343e-05
781	3.972978598e-05
782	3.963158476e-05
783	3.955861386e-05
784	3.954911453e-05
785	3.953433915e-05
786	3.951324363e-05
787	3.944937168e-05
788	3.929939715e-05
789	3.917422268e-05
790	3.910168614e-05
791	3.90286351e-05
792	3.891386723e-05
793	3.862678288e-05
794	3.857682917e-05
795	3.855523105e-05
796	3.85390935e-05
797	3.842020859e-05
798	3.84042e-05
799	3.839378361e-05
800	3.837951301e-05
801	3.823658986e-05
802	3.819018377e-05
803	3.816403287e-05
804	3.81377633e-05
805	3.811248256e-05
806	3.809420972e-05
807	3.808235759e-05
808	3.768693495e-05
809	3.751227369e-05
810	3.748956353e-05
811	3.747126761e-05
812	3.743707512e-05
813	3.741683711e-05
814	3.734982919e-05
815	3.734235213e-05
816	3.729118757e-05
817	3.726325083e-05
818	3.721347372e-05
819	3.720238749e-05
820	3.713790753e-05
821	3.705084617e-05
822	3.703808433e-05
823	3.690191585e-05
824	3.686680988e-05
825	3.68439062e-05
826	3.683017441e-05
827	3.661901188e-05
828	3.660289422e-05
829	3.658912828e-05
830	3.634684574e-05
831	3.620979787e-05
832	3.618694294e-05
833	3.610602104e-05
834	3.607409771e-05
835	3.605810746e-05
836	3.604293595e-05
837	3.598385731e-05
838	3.592164357e-05
839	3.590705615e-05
840	3.58856314e-05
841	3.583691592e-05
842	3.582397226e-05
843	3.579797371e-05
844	3.578724653e-05
845	3.577513005e-05
846	3.576035076e-05
847	3.570074403e-05
848	3.564429957e-05
849	3.563156224e-05
850	3.561885129e-05
851	3.553833781e-05
852	3.552437349e-05
853	3.546531884e-05
854	3.545258347e-05
855	3.541012953e-05
856	3.53927902e-05
857	3.537563655e-05
858	3.53607209e-05
859	3.534917826e-05
860	3.52555937e-05
861	3.524528685e-05
862	3.522540729e-05
863	3.517875039e-05
864	3.513028322e-05
865	3.507559206e-05
866	3.505481832e-05
867	3.493032206e-05
868	3.491980969e-05
869	3.486346286e-05
870	3.485532338e-05
871	3.484751626e-05
872	3.483263195e-05
873	3.480493592e-05
874	3.46972993e-05
875	3.469133562e-05
876	3.46308909e-05
877	3.461605514e-05
878	3.46011999e-05
879	3.453018317e-05
880	3.447881617e-05
881	3.445748213e-05
882	3.445360038e-05
883	3.444218609e-05
884	3.425110119e-05
885	3.424259455e-05
886	3.422300945e-05
887	3.415714755e-05
888	3.414755205e-05
889	3.413432988e-05
890	3.409374955e-05
891	3.402089247e-05
892	3.401736518e-05
893	3.400881531e-05
894	3.399879163e-05
895	3.398668985e-05
896	3.397289367e-05
897	3.396218261e-05
898	3.395123013e-05
899	3.373971065e-05
900	3.372318788e-05
901	3.368791246e-05
902	3.367692895e-05
903	3.36386742e-05
904	3.362998706e-05
905	3.362021347e-05
906	3.347120069e-05
907	3.344025017e-05
908	3.342162495e-05
909	3.341089958e-05
910	3.330884082e-05
911	3.330177843e-05
912	3.328814658e-05
913	3.327117283e-05
914	3.314309569e-05
915	3.313471451e-05
916	3.312321893e-05
917	3.311597271e-05
918	3.295040743e-05
919	3.29185289e-05
920	3.290211263e-05
921	3.272440168e-05
922	3.27065001e-05
923	3.263509959e-05
924	3.26204797e-05
925	3.259696041e-05
926	3.258440936e-05
927	3.237308628e-05
928	3.215391836e-05
929	3.20673066e-05
930	3.20286544e-05
931	3.18193789e-05
932	3.1772736e-05
933	3.176250317e-05
934	3.172647318e-05
935	3.171127418e-05
936	3.169294633e-05
937	3.168816305e-05
938	3.16735655e-05
939	3.16577982e-05
940	3.164222025e-05
941	3.153622272e-05
942	3.152417813e-05
943	3.146539945e-05
944	3.142183502e-05
945	3.132017905e-05
946	3.131826451e-05
947	3.129915345e-05
948	3.128825863e-05
949	3.128483125e-05
950	3.127059958e-05
951	3.126296523e-05
952	3.125518562e-05
953	3.114655613e-05
954	3.113652496e-05
955	3.111224931e-05
956	3.110386075e-05
957	3.109282387e-05
958	3.106804668e-05
959	3.103804958e-05
960	3.099536153e-05
961	3.098694874e-05
962	3.097733037e-05
963	3.095612872e-05
964	3.091361752e-05
965	3.090204066e-05
966	3.083260808e-05
967	3.082299309e-05
968	3.067450758e-05
969	3.066725019e-05
970	3.065661173e-05
971	3.063465931e-05
972	3.062726998e-05
973	3.058276938e-05
974	3.056392754e-05
975	3.054486417e-05
976	3.053673681e-05
977	3.052746981e-05
978	3.044187243e-05
979	3.040840783e-05
980	3.033669539e-05
981	3.023813595e-05
982	3.021041021e-05
983	3.019352458e-05
984	3.009472053e-05
985	3.001426633e-05
986	2.997663553e-05
987	2.997223044e-05
988	2.990387571e-05
989	2.986283956e-05
990	2.983439417e-05
991	2.982304215e-05
992	2.979993255e-05
993	2.9790539e-05
994	2.975534899e-05
995	2.974209246e-05
996	2.972525488e-05
997	2.971668015e-05
998	2.970990781e-05
999	2.968619003e-05
